Daily_UV,Average_registration_rate,Average_search_volume,Visit_depth,Average_session_duration,Order_conversion_rate,Total_advertising_duration,Material_type_gif,Material_type_jpg,Material_type_video,Ad_type_Information flow,Ad_type_Splash Screen,Ad_type_banner,Ad_type_tips,Cooperation_method_cpc,Cooperation_method_cpd,Cooperation_method_cpm,Cooperation_method_roi,Ad_size_140*40,Ad_size_308*388,Ad_size_390*270,Ad_size_450*300,Ad_size_480*360,Ad_size_600*90,Ad_size_900*120,Ad_size_960*126,Ad_selling_point_Employment,Ad_selling_point_Expert faculty,Ad_selling_point_Free,Ad_selling_point_Improving efficiency,Ad_selling_point_Low Price,Ad_selling_point_Promotion and salary increase
0.027660328977877194,0.002557544757033248,0.0037608486017357765,0.0030302133396747696,0.07787035392959168,0.00046189376443418013,0.8620689655172414,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.029249989424666265,0.010230179028132991,0.0013500482160077147,0.0030945122417965314,0.05268599452934131,0.00046189376443418013,0.7586206896551725,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.002213110962726989,0.0,0.0067502410800385736,0.0017472971497215252,0.0593815953016167,0.0027713625866050804,0.8275862068965517,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.02028289709587499,0.0,9.643201542912249e-05,0.0005052056595281282,0.08971745418829045,0.0,0.41379310344827586,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.024005809910451634,0.002557544757033248,0.002025072324011572,0.0023882449359511494,0.1435429819809898,0.0009237875288683603,0.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.24119904912924484,0.002557544757033248,0.0011571841851494697,0.0208838751621506,0.01741440576824096,0.00046189376443418013,0.5517241379310345,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.00010278829051608025,0.0,0.0,0.0005368448018420111,0.046741092198804735,0.0,0.6896551724137931,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8.26259719917722e-05,0.0,0.0,0.019320289161348397,0.013512571951299002,0.0,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.18908380447927653,0.0,0.001639344262295082,0.004170243080468546,0.08072255848817426,0.0,0.06896551724137931,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.06141046882925324,0.0,0.0002892960462873674,7.552569455572013e-05,0.11583232004027699,0.0,0.10344827586206896,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.3667324116386391,0.0,0.00019286403085824497,0.003125130766616418,0.1285469939472129,0.0,0.8620689655172414,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.00010832304462079225,0.0,0.0,0.0018524207516031344,0.03472766953085843,0.0,0.5172413793103449,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.213901641884805e-05,0.0,0.0,0.04949688660633457,0.16398490511756073,0.1418013856812933,0.7241379310344828,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.7278430944652066e-05,0.30179028132992325,0.0,0.013688521829477274,0.08010896365405838,0.014780600461893764,0.8620689655172414,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.5697072629020058e-05,0.0,0.0,0.00644622009208011,0.13338158181601598,0.0,0.27586206896551724,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.4906393471204056e-05,0.0,0.010221793635486982,0.00738314695156864,0.07603855982774392,0.0,0.8620689655172414,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.000407595105854149,0.06905370843989769,0.2488910318225651,0.011102277099690857,0.1030929225319665,0.010623556581986143,0.5172413793103449,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.0008685610548608781,0.07161125319693094,0.2632594021215044,0.009832628937159561,0.07420676572589618,0.012009237875288683,0.27586206896551724,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.0003411780565976048,0.13299232736572889,0.26239151398264227,0.012749553735000752,0.07176587199018249,0.013856812933025403,0.896551724137931,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.06707884771163616,0.015345268542199485,0.0024108003857280617,0.004992860780629497,0.1006115719940034,0.003233256351039261,0.896551724137931,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.054205009664076015,0.017902813299232736,0.0030858244937319195,0.003121048296640434,0.04378774563459867,0.0023094688221709007,0.4827586206896552,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.3171765954225212,0.038363171355498715,0.0027000964320154294,0.0028944712129732736,0.049532611554013214,0.0027713625866050804,0.41379310344827586,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.11298212155822306,0.005115089514066496,0.00038572806171648994,0.0019708123809066974,0.11311272388906744,0.0018475750577367205,0.44827586206896547,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.024426846561988652,0.010230179028132991,0.00038572806171648994,0.002275977011611566,0.12115014193594789,0.0013856812933025402,0.10344827586206896,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.10969052422423504,0.01278772378516624,0.003857280617164899,0.004482552033631388,0.04873696110977504,0.0023094688221709007,0.3448275862068965,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.03420161765048898,0.21227621483375958,0.04570877531340405,0.03878958847682025,0.09092891065564743,0.04988452655889145,0.6206896551724138,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.06675980867145741,0.03580562659846547,0.0028929604628736743,0.00724536358987915,0.051571184867357886,0.0027713625866050804,0.4827586206896552,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.18587720515475373,0.002557544757033248,0.0021215043394406945,0.004823438276626124,0.09007482260816013,0.00046189376443418013,0.5517241379310345,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.11882958926985131,0.007672634271099743,0.0017357762777242046,0.0024647912480008655,0.10453588181219503,0.0013856812933025402,0.5172413793103449,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.002908513282026163,0.028132992327365727,0.0030858244937319195,0.003014904077264827,0.04079169466801823,0.0023094688221709007,0.4827586206896552,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.02742984600337383,0.03324808184143222,0.003471552555448409,0.00603593185949363,0.05189933448560301,0.005080831408775982,0.5172413793103449,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.07689315275802729,0.005115089514066496,0.001832208293153327,0.003551748879106838,0.13893540172480834,0.0013856812933025402,0.27586206896551724,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.005796468905949111,0.028132992327365727,0.002025072324011572,0.007990414360496387,0.06500284321415808,0.006004618937644341,0.8620689655172414,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.15819236512298424,0.0,0.00019286403085824497,0.003998779341477179,0.0967861565813103,0.00046189376443418013,0.27586206896551724,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.023079529277070188,0.20971867007672634,0.09074252651880425,0.03261281140315514,0.0879396024894419,0.04896073903002309,0.9310344827586207,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.06496457164363617,0.0,0.0002892960462873674,0.00022249461369117617,0.12903697077445558,0.0,0.7586206896551725,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.24064201566256346,0.0,0.00038572806171648994,0.005551138549845427,0.1715166131363237,0.0,0.3448275862068965,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0001336247776709043,0.0,0.0,0.0002929172207769143,0.10891420685562991,0.0,0.7241379310344828,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6.127763473074015e-05,0.0,0.0,0.0001234947167735416,0.0667290001101324,0.0,0.5517241379310345,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0026076598624771743,0.0,0.003471552555448409,0.01943051585069999,0.06638286969088755,0.00046189376443418013,1.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2.806911010246807e-05,0.0,0.012246865959498554,0.00968974248800009,0.07621387263749133,0.0,0.10344827586206896,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.04341777391399229,0.020460358056265983,0.0057859209257473485,0.00969280434048208,0.10047896358663037,0.003233256351039261,0.8275862068965517,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.012152738655631948,0.3913043478260869,0.13625843780135008,0.06336197526227318,0.11724156531863103,0.14226327944572748,0.5517241379310345,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0005598008437337294,0.0,0.0,0.0001551338590874262,0.051829658881729045,0.0,0.41379310344827586,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9.843955514809223e-05,0.0,0.007328833172613308,0.0050836957375951595,0.1143736275591737,0.004157043879907621,0.44827586206896547,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.006916861272574386,0.2506393861892583,0.10453230472516876,0.04597269439956563,0.11094378976847472,0.06327944572748267,0.6896551724137931,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0005922186892041854,0.09207161125319692,0.025361620057859212,0.040983916088912116,0.09272024795524579,0.04988452655889145,0.034482758620689655,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.36845648754225685,0.04347826086956521,0.005882352941176471,0.009604010618504407,0.11617845045952184,0.008314087759815241,0.5862068965517242,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00024194782229169655,0.0,0.0015429122468659598,0.00021228843875121216,0.07353023808828124,0.0,0.10344827586206896,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5.732423894166014e-05,0.0,0.0,6.634013710975391e-05,0.1278389999078484,0.0,0.7931034482758621,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.019505659483741857,0.002557544757033248,0.004146576663452266,0.003296594505607783,0.08235656377902495,0.0,0.5172413793103449,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.07180276034000786,0.015345268542199485,0.0005785920925747348,0.002980203082468956,0.11805294896374396,0.0027713625866050804,0.5517241379310345,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0896072736157086,0.03324808184143222,0.012246865959498554,0.006220663625906946,0.11118203538172117,0.006466512702078522,0.5517241379310345,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.004822352183519796,0.08439897698209718,0.01639344262295082,0.018306815989810155,0.08170475974278466,0.014780600461893764,0.6206896551724138,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.2929695576664054e-05,0.0,0.31822565091610416,0.04807108396722185,0.14938898990602784,0.051732101616628175,0.2068965517241379,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.020282501756296083,0.16879795396419436,0.04570877531340405,0.016586054894932534,0.07377073130165267,0.024480369515011546,0.1724137931034483,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6.799840757217616e-05,0.0,0.05554484088717455,0.0229087802702391,0.12756479269260249,0.06789838337182448,1.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.04353795714598033,0.0,0.0013500482160077147,0.006192086336075053,0.015090387239025532,0.00046189376443418013,0.6206896551724138,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5.139414525804012e-05,0.0,0.21899710703953715,0.04015619530128118,0.14078292902753087,0.04849884526558892,0.5862068965517242,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00785302539542853,0.0,0.0008678881388621023,0.007027972063657954,0.014449821203410063,0.00046189376443418013,0.8620689655172414,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.03867646634414864,0.0,0.001639344262295082,0.005075530797643191,0.015184786444274128,0.00046189376443418013,0.896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.014283618985946074,0.0,0.002507232401157184,0.005959385547443914,0.018461787426475383,0.00046189376443418013,0.10344827586206896,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.029735466427565294,0.0,0.001639344262295082,0.004895902118699856,0.026912763896349674,0.00046189376443418013,0.2068965517241379,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.02602362312119807,0.0,0.0014464802314368371,0.005861406268020279,0.01682103933524979,0.0018475750577367205,0.7931034482758621,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0159697422899887,0.0,0.0011571841851494697,0.005504190145121601,0.015717467673891202,0.00046189376443418013,0.6206896551724138,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.044251545085909276,0.0,0.0007714561234329799,0.005383757280830048,0.014398126400535831,0.00046189376443418013,0.896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.014022299524287886,0.0,0.00048216007714561236,0.005328643936154252,0.015142082041899764,0.00046189376443418013,0.896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.01649554392993634,0.005115089514066496,0.0019286403085824494,0.0051959636619347445,0.02464268777013344,0.00046189376443418013,0.6896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.049832553921353516,0.007672634271099743,0.00019286403085824497,0.006152282253809201,0.01789314459485884,0.0009237875288683603,0.8275862068965517,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8.657936778085221e-05,0.0,0.2594021215043395,0.03649830220279874,0.10428415059819877,0.08775981524249422,0.24137931034482757,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.04378109098700875,0.0,0.0013500482160077147,0.005081654502607167,0.016634488524877564,0.0,0.896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.02898787928385026,0.002557544757033248,0.001253616200578592,0.005571550899725351,0.013523809951923836,0.00046189376443418013,0.5862068965517242,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.049049781555115676,0.0,0.0010607521697203472,0.00539396345577001,0.013388953944425842,0.00046189376443418013,0.27586206896551724,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.029820069097451603,0.002557544757033248,0.0006750241080038574,0.0053317057886362405,0.014856636826029009,0.0009237875288683603,1.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.01644573114299393,0.0,0.0,0.006916724756812365,0.015996170089387057,0.00046189376443418013,0.5172413793103449,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00540705942072473,0.09207161125319692,0.013114754098360656,0.016837126798455605,0.08212955616640333,0.016628175519630483,0.27586206896551724,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00019292571450710448,0.04603580562659846,0.02237222757955641,0.024895922531049733,0.10257597450322418,0.03787528868360277,0.8275862068965517,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.806911010246807e-05,0.0,0.0,0.0023555851761432687,0.035076047550228244,0.0,0.6206896551724138,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.20965688082607,0.03069053708439897,0.0030858244937319195,0.012239244988002638,0.06291482269806414,0.006466512702078522,0.44827586206896547,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.35185143454896306,0.0,0.0010607521697203472,0.009265165610497662,0.050887914429368054,0.0,0.9655172413793104,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7.274248251907217e-05,0.0,0.0,0.002470914952964842,0.032320489797019236,0.0,0.06896551724137931,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4.744074946896011e-05,0.0,0.0,0.002187183289633894,0.030034680469928236,0.0,0.9310344827586207,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0009658145912722463,0.08695652173913042,0.045033751205400194,0.01835988809949796,0.09832126746666246,0.024018475750577365,0.27586206896551724,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.07462311289593755,0.04347826086956521,0.004243008678881389,0.015307221174955272,0.06949354826384128,0.011547344110854504,0.10344827586206896,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.012018718538382137,0.07416879795396418,0.013596914175506269,0.017751600073076215,0.08270494179839477,0.012933025404157044,0.44827586206896547,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.21191861855700264,0.0,0.0011571841851494697,0.01038580361890551,0.05364347218257706,0.0,0.896551724137931,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3.2813185049364076e-05,0.0,0.0,0.0037844496677379748,0.03252951660864113,0.0,0.10344827586206896,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.7278430944652066e-05,0.0,0.0,0.0025852241122924207,0.03510077115160288,0.0,0.13793103448275862,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.9255128839192072e-05,0.0,0.022179363548698167,0.0077424043094553065,0.04129740469613571,0.0,0.3448275862068965,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0025542890193245944,0.24808184143222506,0.0660559305689489,0.01956829921238948,0.09008381300866,0.05219399538106235,0.1724137931034483,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3.795259957516809e-05,0.1867007672634271,0.37309546769527485,0.03300268728586169,0.10929854647699919,0.010623556581986143,0.6551724137931035,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3.9533957890800116e-07,0.2020460358056266,0.0,0.011825894902934175,0.18241747374241155,0.3140877598152425,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0067215635205938335,0.0,9.643201542912249e-05,0.0023474202361913003,0.04741986743654464,0.0,0.7931034482758621,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.030428496709391017,0.0,0.0,0.0034323366323092807,0.056682227551531864,0.0,0.3103448275862069,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0057110755569049826,0.0,9.643201542912249e-05,0.010810380496407937,0.03026843088292476,0.0009237875288683603,0.24137931034482757,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.004041951854755402,0.0,0.00019286403085824497,0.005737911551246734,0.04023204223690155,0.0,0.3448275862068965,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.011082159075949082,0.0,9.643201542912249e-05,0.003475202567057122,0.05257136692296801,0.00046189376443418013,0.9655172413793104,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.02330052410167976,0.0,9.643201542912249e-05,0.0044060057215816704,0.06080432618072055,0.0,0.7931034482758621,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.044888041807951154,0.0,0.0,0.003645645688554489,0.02678240308910161,0.0,0.5862068965517242,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.008482406005050068,0.002557544757033248,0.00038572806171648994,0.0059032515852741226,0.029576170044435055,0.00046189376443418013,0.06896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.020701166370359656,0.0,9.643201542912249e-05,0.0028516052782254324,0.02761626273546421,0.0,1.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.011196807553832401,0.002557544757033248,9.643201542912249e-05,0.0028179249009235574,0.020516093940694823,0.0,0.5862068965517242,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.005753772231427046,0.0,0.0,5.103087469980963e-05,0.016310834106882374,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.2785764296171018,0.04347826086956521,0.008486017357762778,0.007830177413938981,0.04935280354401588,0.03695150115473441,0.13793103448275862,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8.737004693866822e-05,0.0,0.0,0.006177797691159104,0.035694137584594055,0.038799076212471126,0.034482758620689655,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.06781892340335194,0.0,0.0,0.008779351683355464,0.04937078434501562,0.0,0.5517241379310345,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00943319769232381,0.0,0.0,0.00438763460668974,0.045767881344694214,0.0,0.27586206896551724,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.01063542535178304,0.0,9.643201542912249e-05,0.0040283772488030715,0.04404846724909479,0.00046189376443418013,0.5862068965517242,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.01207525209816598,0.26598465473145777,0.022179363548698167,0.0416616061049256,0.09183694110613393,0.05404157043879908,0.27586206896551724,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.009923023430590823,0.0,0.0,0.00389875882706555,0.047590685046042094,0.0,0.4827586206896552,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.01339884900834997,0.01278772378516624,0.0013500482160077147,0.004932644348483721,0.07439556413639337,0.0013856812933025402,0.41379310344827586,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.007811514739643192,0.0,0.0,0.003693614710772312,0.042023379536499914,0.0,0.9655172413793104,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.012999556033652887,0.0,0.0,0.0035609344365528026,0.04312245599760856,0.0,0.034482758620689655,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.011877977648290888,0.0,9.643201542912249e-05,0.003728315705568183,0.05738347879052143,0.0,0.44827586206896547,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0058383749013133585,0.0,0.00019286403085824497,0.0034874499769850745,0.07794452473371558,0.0,0.3793103448275862,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0026523332348937787,0.47570332480818406,0.042622950819672135,0.022834275193177378,0.08491658032136186,0.027251732101616626,0.5517241379310345,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7.748655746596819e-05,0.43478260869565216,0.03278688524590164,0.03452748982189204,0.1117911350155871,0.07621247113163972,0.9655172413793104,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.033763581397058914,0.002557544757033248,0.00019286403085824497,0.004117170970780742,0.06833153899923358,0.00046189376443418013,0.896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.016059484374400815,0.002557544757033248,0.00019286403085824497,0.01368545997699528,0.0325857066117653,0.00046189376443418013,0.7241379310344828,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.025768233753223502,0.002557544757033248,0.00038572806171648994,0.0061849420136170785,0.04857738150090242,0.00046189376443418013,0.8275862068965517,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.004045114571386666,0.0,0.00019286403085824497,0.004083490593478865,0.02416619654364053,0.0,0.10344827586206896,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.004138414712008954,0.0,0.0002892960462873674,0.004292717179748093,0.02475057257613184,0.0,0.7241379310344828,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0038537702151951935,0.002557544757033248,0.00048216007714561236,0.009313134632715485,0.18435265745000776,0.0009237875288683603,0.6896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.007878327128478642,0.0,9.643201542912249e-05,0.0024351933406749748,0.015454498459270117,0.0,0.6896551724137931,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.00572135438595659,0.0,0.0,0.011839162930356126,0.037285438473070386,0.0,0.5862068965517242,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
